Year,Month,Day,Hour,AverageTemp,LowTemp,HighTemp,RainFall,SteamPress,DewPoint,Sunshine,Insolation,Cloudiness,GroundTemp,Temp,Wind,Press,Humi,Solar_Power
2015,4,23,9,15.5,9.3,21.8,0,8.7,4.9,1,1.73,3,26.2,16,0.6,1012.4,47.7,742
2015,4,23,10,15.5,9.3,21.8,0,9.3,6,1,2.36,3,25.1,18.2,1.2,1013.2,45.1,1003
2015,4,23,11,15.5,9.3,21.8,0,8.5,4.6,0.9,2.57,3,28.6,19.8,1.6,1013.1,37,1129
2015,4,23,12,15.5,9.3,21.8,0,8.3,4.3,0.2,1.86,3,28.9,19.9,1.2,1012.3,36.4,853
2015,4,23,13,15.5,9.3,21.8,0,8.3,4.3,1,2.84,3,31.9,20.8,3,1011.4,34,1262
2015,4,23,14,15.5,9.3,21.8,0,7.7,3.2,0.9,2.62,3,29.9,21,3.4,1010.9,31.2,1170
2015,4,23,15,15.5,9.3,21.8,0,8.4,4.5,0.7,2.13,3,26.7,20.6,3.1,1010.2,35.4,985
2015,4,23,16,15.5,9.3,21.8,0,8.5,4.6,0.6,1.64,3,26,20.7,2.1,1009.6,35.1,740
2015,4,23,17,15.5,9.3,21.8,0,9.3,5.9,0.4,1.04,3,22.1,19.2,2.8,1010,42.4,477
2015,4,23,18,15.5,9.3,21.8,0,9.2,5.8,1,0.89,3,20.4,18.7,1.9,1009.7,42.6,376
2015,4,23,19,15.5,9.3,21.8,0,9.5,6.3,0.7,0.29,3,15.5,17.2,1.9,1009.6,49.1,88
2015,4,23,20,15.5,9.3,21.8,0,9.7,6.6,0,0,3,12.6,15.7,1.6,1010.3,55.1,0
2015,4,23,21,15.5,9.3,21.8,0,9.5,6.3,0,0,3,11.6,14.5,2,1010.6,58.1,0
2015,4,23,22,15.5,9.3,21.8,0,9.3,6,0,0,3,11.8,14.2,1.8,1010.9,58.3,0
2015,4,23,23,15.5,9.3,21.8,0,8.8,5.2,0,0,3,9.5,13.1,1.4,1010.7,58.9,0
2015,4,23,24,15.5,9.3,21.8,0,8.4,4.5,0,0,3,9.45,13.05,1.15,1010.55,56.55,0
2015,4,24,1,17.8,11.4,23.3,0,8,3.8,0,0,3,9.4,13,0.9,1010.4,54.2,0
2015,4,24,2,17.8,11.4,23.3,0,7.8,3.4,0,0,3,9.2,12.8,1,1010,52.5,0
2015,4,24,3,17.8,11.4,23.3,0,7.4,2.6,0,0,3,10.1,13.1,1.1,1010,49.4,0
2015,4,24,4,17.8,11.4,23.3,0,7.6,3.1,0,0,3,8.9,13.7,0.7,1010.1,48.7,0
2015,4,24,5,17.8,11.4,23.3,0,7.8,3.5,0,0,3,9.4,12.1,1.6,1010,55.7,0
2015,4,24,6,17.8,11.4,23.3,0,8.1,3.9,0,0,3,9.8,11.7,1.7,1009.8,59.4,0
2015,4,24,7,17.8,11.4,23.3,0,8.6,4.8,0,0.21,3,13,12.4,2,1010.2,60.1,43
2015,4,24,8,17.8,11.4,23.3,0,9.7,6.6,0.1,0.68,3,17.2,14.3,2.5,1010.3,59.9,302
2015,4,24,9,17.8,11.4,23.3,0,10.9,8.2,0.9,1.3,3,24.1,17.1,1.4,1010.2,56,574
2015,4,24,10,17.8,11.4,23.3,0,11.1,8.5,1,1.87,3,25.7,19.2,1.6,1010,50.4,817
2015,4,24,11,17.8,11.4,23.3,0,11.2,8.6,1,2.23,3,28.4,20,2.9,1009.8,48.1,979
2015,4,24,12,17.8,11.4,23.3,0,11.5,9,1,2.5,3,29.1,20.8,3.4,1008.9,46.9,1080
2015,4,24,13,17.8,11.4,23.3,0,11.1,8.5,1,2.98,3,31.5,21.7,3.1,1008.4,42.6,1255
2015,4,24,14,17.8,11.4,23.3,0,11.6,9.1,1,2.96,3,32.1,22.3,3,1008.1,42.8,1303
2015,4,24,15,17.8,11.4,23.3,0,11.6,9.2,1,2.64,3,30.8,22.5,3.4,1007.5,43.3,1175
2015,4,24,16,17.8,11.4,23.3,0,11.9,9.6,1,1.98,3,27.6,22.2,3.2,1007.2,45.1,936
2015,4,24,17,17.8,11.4,23.3,0,12.7,10.5,1,1.39,3,27.9,22.4,2.4,1006.9,46.6,601
2015,4,24,18,17.8,11.4,23.3,0,11.9,9.5,1,0.82,3,23.7,21.7,1.7,1006.7,46,308
2015,4,24,19,17.8,11.4,23.3,0,11.9,9.6,0.2,0.18,3,17.1,20.1,0.5,1006.9,50.8,40
2015,4,24,20,17.8,11.4,23.3,0,11.9,9.6,0,0,3,16,18.9,1.4,1007.4,55.1,0
2015,4,24,21,17.8,11.4,23.3,0,11.9,9.6,0,0,3,14.9,18.9,1.1,1008.4,55.2,0
2015,4,24,22,17.8,11.4,23.3,0,11.9,9.5,0,0,3,17.1,18.8,4.5,1008.6,54.6,0
2015,4,24,23,17.8,11.4,23.3,0,10.9,8.2,0,0,3,15.6,17.4,2.9,1008.9,54.5,0
2015,4,24,24,17.8,11.4,23.3,0,9.8,6.55,0,0,3,14.6,16.85,2.3,1009.05,50.95,0
2015,4,25,1,18,12.3,25.3,0,8.7,4.9,0,0,3,13.6,16.3,1.7,1009.2,47.4,0
2015,4,25,2,18,12.3,25.3,0,8.7,5,0,0,3,10,15.4,0.2,1009.1,50,0
2015,4,25,3,18,12.3,25.3,0,8.7,4.9,0,0,3,10.2,14.4,0.9,1009.1,53.4,0
2015,4,25,4,18,12.3,25.3,0,8.3,4.3,0,0,3,8.8,14.1,0.6,1009.3,51.6,0
2015,4,25,5,18,12.3,25.3,0,7.8,3.5,0,0,3,7.5,13.2,0.8,1009.7,52.3,0
2015,4,25,6,18,12.3,25.3,0,7.8,3.5,0,0,3,7.1,12.6,0,1009.8,53.7,0
2015,4,25,7,18,12.3,25.3,0,9.2,5.7,0.9,0.31,3,12.5,13.4,0,1010.5,59.7,70
2015,4,25,8,18,12.3,25.3,0,10.2,7.3,1,1.03,3,18.9,15.9,0,1010.8,57.4,403
2015,4,25,9,18,12.3,25.3,0,9.1,5.6,1,1.82,3,28.6,17.7,0.8,1010.9,45,767
2015,4,25,10,18,12.3,25.3,0,8.8,5.2,1,2.51,3,24.4,20,1.2,1011.1,37.5,1075
2015,4,25,11,18,12.3,25.3,0,9,5.4,1,3.05,3,34.4,21.6,0.8,1010.9,35.4,1319
2015,4,25,12,18,12.3,25.3,0,8,3.7,1,3.31,3,36,23.3,1.6,1010.3,27.6,1462
2015,4,25,13,18,12.3,25.3,0,7.3,2.5,1,3.5,3,36.2,24.4,2.2,1009.5,24.3,1517
2015,4,25,14,18,12.3,25.3,0,8.1,4,1,3.39,3,36.1,24.3,2.6,1008.8,27,1458
2015,4,25,15,18,12.3,25.3,0,9.5,6.3,1,2.97,3,34.7,24.1,2.4,1008.2,32.4,1309
2015,4,25,16,18,12.3,25.3,0,8.1,3.9,1,2.44,3,32,24.1,2.3,1007.7,27.3,1075
2015,4,25,17,18,12.3,25.3,0,8.1,4,1,1.76,3,29,22.5,2.4,1007.7,30.1,736
2015,4,25,18,18,12.3,25.3,0,8.8,5.1,1,0.96,3,24.5,20.8,1.8,1008,35.9,355
2015,4,25,19,18,12.3,25.3,0,9.2,5.8,0.7,0.25,3,16.7,18.7,1.3,1008.2,43.4,63
2015,4,25,20,18,12.3,25.3,0,9.5,6.3,0,0.01,3,12.8,17.8,0.5,1008.6,46.6,0
2015,4,25,21,18,12.3,25.3,0,9.3,5.9,0,0,3,12.3,16.4,0.6,1009.5,49.9,0
2015,4,25,22,18,12.3,25.3,0,9,5.5,0,0,3,11.7,16,1.2,1009.7,50.4,0
2015,4,25,23,18,12.3,25.3,0,9.7,6.5,0,0,3,9.9,15.9,0.3,1009.7,53.7,0
2015,4,25,24,18,12.3,25.3,0,8.7,4.85,0,0,3,9.8,15.15,0.65,1009.55,50.3,0
2015,4,26,1,20.3,12.4,28.8,0,7.7,3.2,0,0,3,9.7,14.4,1,1009.4,46.9,0
2015,4,26,2,20.3,12.4,28.8,0,7.5,2.9,0,0,3,8.9,14.4,0.1,1009.3,46.1,0
2015,4,26,3,20.3,12.4,28.8,0,7.1,2.1,0,0,3,8.3,13.6,0.5,1009.1,46,0
2015,4,26,4,20.3,12.4,28.8,0,8,3.7,0,0,3,7.9,14,0,1009.1,49.7,0
2015,4,26,5,20.3,12.4,28.8,0,7.8,3.4,0,0,3,7.2,13.1,0,1009.1,51.6,0
2015,4,26,6,20.3,12.4,28.8,0,7,1.8,0,0,3,8.1,13.9,0.6,1009.4,43.8,0
2015,4,26,7,20.3,12.4,28.8,0,8.3,4.3,0.9,0.34,3,13.2,14.4,0,1010,51.4,81
2015,4,26,8,20.3,12.4,28.8,0,8.6,4.8,1,1.09,3,18.9,16.2,0.6,1010.4,46.8,430
2015,4,26,9,20.3,12.4,28.8,0,7.5,2.8,1,1.87,3,29.6,19.1,0.6,1010.4,34.2,806
2015,4,26,10,20.3,12.4,28.8,0,8,3.8,1,2.56,3,25.5,21.2,1.1,1010.3,32.2,1118
2015,4,26,11,20.3,12.4,28.8,0,8.1,4,1,3.1,3,36.1,23.7,1.6,1010.1,27.7,1341
2015,4,26,12,20.3,12.4,28.8,0,9.7,6.6,1,3.42,3,39.7,26.1,1.1,1009.2,28.8,1485
2015,4,26,13,20.3,12.4,28.8,0,10.1,7.1,1,3.52,3,39.2,28.5,2.6,1008.2,26,1534
2015,4,26,14,20.3,12.4,28.8,0,9.7,6.5,1,3.39,3,36.1,27.8,4.4,1007.5,26.4,1472
2015,4,26,15,20.3,12.4,28.8,0,10.3,7.4,1,3.02,3,35.8,27.6,4.1,1006.9,27.8,1310
2015,4,26,16,20.3,12.4,28.8,0,11.2,8.6,1,2.46,3,34.8,27.3,3.1,1006.4,30.5,1037
2015,4,26,17,20.3,12.4,28.8,0,11,8.4,1,1.74,3,31.4,26,3.1,1006.1,32.8,698
2015,4,26,18,20.3,12.4,28.8,0,11.8,9.4,1,0.92,3,26.8,24.3,2.4,1006.5,38.5,333
2015,4,26,19,20.3,12.4,28.8,0,12.2,9.9,0.6,0.23,3,19.8,22.1,1.5,1006.7,45.6,54
2015,4,26,20,20.3,12.4,28.8,0,12.8,10.6,0,0,3,17.3,20.9,0.9,1007.1,51.8,0
2015,4,26,21,20.3,12.4,28.8,0,13.2,11.1,0,0,3,15.7,19.7,0.4,1007.9,57.9,0
2015,4,26,22,20.3,12.4,28.8,0,12.3,10,0,0,3,14.2,19.3,0.9,1008.2,55.1,0
2015,4,26,23,20.3,12.4,28.8,0,11.9,9.6,0,0,3,14.9,18.3,1.6,1008.2,56.8,0
2015,4,26,24,20.3,12.4,28.8,0,11.15,8.6,0,0,3,14.5,18.3,1.2,1008.1,53.6,0
2015,4,27,1,19.3,14.8,25.8,0,10.4,7.6,0,0,3,14.1,18.3,0.8,1008,50.4,0
2015,4,27,2,19.3,14.8,25.8,0,10.1,7.1,0,0,3,14.8,17.4,1.8,1007.7,51.2,0
2015,4,27,3,19.3,14.8,25.8,0,10,7,0,0,3,13.4,16.7,0.8,1007.6,52.9,0
2015,4,27,4,19.3,14.8,25.8,0,9.7,6.5,0,0,3,14.5,16.7,2.4,1007.6,50.7,0
2015,4,27,5,19.3,14.8,25.8,0,10.2,7.3,0,0,3,10.1,15.3,1,1007.6,58.5,0
2015,4,27,6,19.3,14.8,25.8,0,10.2,7.2,0,0,3,9.6,15.2,0,1007.9,59.1,0
2015,4,27,7,19.3,14.8,25.8,0,11.2,8.6,0.8,0.33,3,15.6,15.7,0,1008.4,62.7,83
2015,4,27,8,19.3,14.8,25.8,0,11.6,9.1,1,1.04,3,21,17.5,0,1008.6,57.6,419
2015,4,27,9,19.3,14.8,25.8,0,11.6,9.1,0.9,1.59,3,27.9,18.7,0.4,1008.6,54.4,673
2015,4,27,10,19.3,14.8,25.8,0,8.8,5.2,0.9,2.26,3,28.1,21.4,1.6,1008.7,34.9,968
2015,4,27,11,19.3,14.8,25.8,0,9.3,5.9,1,2.74,3,34.3,23.1,2.5,1008.5,32.6,1195
2015,4,27,12,19.3,14.8,25.8,0,8.7,4.9,0.9,2.83,3,31.4,24.1,2,1007.8,28.8,1327
2015,4,27,13,19.3,14.8,25.8,0,9.9,6.9,1,3.4,3,33.8,24.8,1.8,1007.1,31.8,1350
2015,4,27,14,19.3,14.8,25.8,0,10.9,8.3,1,3.35,3,36.9,25.4,2.8,1006.4,34,1402
2015,4,27,15,19.3,14.8,25.8,0,10.3,7.4,1,3.02,3,36.2,25.4,2.5,1005.9,31.7,1289
2015,4,27,16,19.3,14.8,25.8,0,9,5.5,1,2.5,3,32.7,24.2,2.4,1005.4,29.7,1069
2015,4,27,17,19.3,14.8,25.8,0,7.7,3.3,1,1.74,3,30,23.4,2.4,1005.3,26.9,720
2015,4,27,18,19.3,14.8,25.8,0,7.6,3,1,0.94,3,25.3,21.4,1.9,1005.3,29.7,342
2015,4,27,19,19.3,14.8,25.8,0,8.6,4.8,0.7,0.27,3,17.2,19.1,1.4,1005.6,38.9,72
2015,4,27,20,19.3,14.8,25.8,0,9.5,6.2,0,0,3,13.7,17.7,0.7,1006.1,46.9,0
2015,4,27,21,19.3,14.8,25.8,0,10.9,8.3,0,0,3,12.8,16.9,0.4,1006.6,57,0
2015,4,27,22,19.3,14.8,25.8,0,11.2,8.7,0,0,3,13.2,16.3,1,1006.9,60.8,0
2015,4,27,23,19.3,14.8,25.8,0,11,8.4,0,0,3,14.2,16.8,1.3,1006.2,58,0
2015,4,27,24,19.3,14.8,25.8,0,12.05,9.7,0,0,3,13.75,16.55,0.95,1005.95,64.55,0
2015,4,28,1,16.2,14.9,19.1,0,13.1,11,0,0,3,13.3,16.3,0.6,1005.7,71.1,0
2015,4,28,2,16.2,14.9,19.1,0,13.5,11.4,0,0,3,14.9,16.3,0,1005.4,73.3,0
2015,4,28,3,16.2,14.9,19.1,0,13.2,11.1,0,0,3,15.7,16,0.1,1005.1,73.1,0
2015,4,28,4,16.2,14.9,19.1,0,14,12,0,0,3,16,16.3,0.6,1004.8,75.9,0
2015,4,28,5,16.2,14.9,19.1,0,14.7,12.7,0,0,3,15,16.2,0,1004.7,80.4,0
2015,4,28,6,16.2,14.9,19.1,0,15.6,13.6,0,0,3,15.9,16.6,0.3,1004.6,83.1,0
2015,4,28,7,16.2,14.9,19.1,0,17,15,0,0.06,3,17.6,17.2,1,1005,87,0
2015,4,28,8,16.2,14.9,19.1,0,17.5,15.4,0,0.32,3,19.7,17.5,2.2,1004.8,88.3,79
2015,4,28,9,16.2,14.9,19.1,0,18.4,16.2,0,0.44,3,17.7,16.9,2.5,1004.7,96,194
2015,4,28,10,16.2,14.9,19.1,0,18.3,16.1,0,0.57,3,20.3,17.5,3.2,1004.8,91.7,227
2015,4,28,11,16.2,14.9,19.1,0.1,18.9,16.6,0.1,0.99,3,21.6,18.7,2.8,1004.8,87.6,421
2015,4,28,12,16.2,14.9,19.1,0.2,18.5,16.3,0,0.41,3,16.8,16.7,3,1004.8,98.1,263
2015,4,28,13,16.2,14.9,19.1,0.2,18.2,16,0,0.2,3,16.5,16.2,2.3,1004.3,99,158
2015,4,28,14,16.2,14.9,19.1,1,18.3,16.1,0,0.24,3,16.8,16.3,1.8,1003.9,99,319
2015,4,28,15,16.2,14.9,19.1,0.5,18.9,16.6,0,0.28,3,17.9,16.8,0.4,1003.7,99,261
2015,4,28,16,16.2,14.9,19.1,0,18.8,16.5,0,0.27,3,16.6,17,0.9,1003.3,97,101
2015,4,28,17,16.2,14.9,19.1,2,18.3,16.1,0,0.21,3,16.8,16.3,2.3,1003,99,88
2015,4,28,18,16.2,14.9,19.1,0.5,18.1,15.9,0,0.14,3,16.1,16.1,1.2,1003.1,99,81
2015,4,28,19,16.2,14.9,19.1,0,17.7,15.6,0,0.01,3,15.2,15.8,2.9,1003.2,99,0
2015,4,28,20,16.2,14.9,19.1,0,16.8,14.8,0,0,3,14.4,15.2,4,1003.2,97.8,0
2015,4,28,21,16.2,14.9,19.1,0.5,16.9,14.9,0,0,3,14.5,15.3,4.7,1003.2,98.4,0
2015,4,28,22,16.2,14.9,19.1,1,16.7,14.7,0,0,3,14.3,14.9,5,1003.2,99,0
2015,4,28,23,16.2,14.9,19.1,0.5,16.9,14.9,0,0,3,14.5,15.1,4.4,1002.7,98.8,0
2015,4,28,24,16.2,14.9,19.1,0,16.8,14.8,0,0,3,14.3,15.15,4.6,1002.35,98.1,0
2015,4,29,1,15.5,14.6,16.2,4,16.7,14.7,0,0,3,14.1,15.2,4.8,1002,97.4,0
2015,4,29,2,15.5,14.6,16.2,9,16.8,14.8,0,0,3,14.1,15,5.2,1001.6,98.6,0
2015,4,29,3,15.5,14.6,16.2,7,16.9,14.9,0,0,3,14.2,15.1,4.9,1001.3,98.7,0
2015,4,29,4,15.5,14.6,16.2,10.5,16.9,14.9,0,0,3,14.1,15.1,2.7,1001.4,99,0
2015,4,29,5,15.5,14.6,16.2,17,16.6,14.6,0,0,3,14.1,14.8,4.8,1001.2,99,0
2015,4,29,6,15.5,14.6,16.2,5,16.9,14.9,0,0,3,14.3,15.1,5.4,1000.9,99,0
2015,4,29,7,15.5,14.6,16.2,1,17,15,0,0.02,3,14.8,15.2,5.8,1001,99,0
2015,4,29,8,15.5,14.6,16.2,5,17,15,0,0.03,3,14.5,15.2,4.2,1002,99,0
2015,4,29,9,15.5,14.6,16.2,9,17,15,0,0.08,3,14.8,15.2,3.9,1001.9,99,7
2015,4,29,10,15.5,14.6,16.2,0.5,17.3,15.2,0,0.25,3,15.6,15.4,5.2,1002.2,99,104
2015,4,29,11,15.5,14.6,16.2,0,17.3,15.2,0,0.27,3,15.6,15.4,4.9,1002.5,99,65
2015,4,29,12,15.5,14.6,16.2,0,17.6,15.5,0,0.4,3,15.8,15.7,4.2,1002.2,98.9,157
2015,4,29,13,15.5,14.6,16.2,0,17.8,15.7,0,0.44,3,16.8,15.9,3.7,1001.7,98.9,214
2015,4,29,14,15.5,14.6,16.2,0,17.5,15.4,0,0.47,3,16,15.8,5,1001.7,98.4,189
2015,4,29,15,15.5,14.6,16.2,0,17.7,15.6,0,0.51,3,17.2,16,4.4,1001.1,97.8,227
2015,4,29,16,15.5,14.6,16.2,0,17.5,15.4,0,0.37,3,16,15.8,4.5,1000.9,98.4,144
2015,4,29,17,15.5,14.6,16.2,0.5,17.5,15.4,0,0.18,3,15.1,15.6,3.6,1001.1,98.7,34
2015,4,29,18,15.5,14.6,16.2,0.5,17.3,15.2,0,0.1,3,15.2,15.4,5,1000.8,99,0
2015,4,29,19,15.5,14.6,16.2,0,17.4,15.3,0,0.02,3,14.9,15.5,4.9,1001.1,99,0
2015,4,29,20,15.5,14.6,16.2,0,17.4,15.3,0,0,3,14.9,15.5,5.7,1001.3,98.7,0
2015,4,29,21,15.5,14.6,16.2,0,17.6,15.5,0,0,3,14.8,15.9,3.4,1002.1,98.2,0
2015,4,29,22,15.5,14.6,16.2,0,17.5,15.4,0,0,3,15.2,15.8,4.5,1001.9,97.8,0
2015,4,29,23,15.5,14.6,16.2,0,17.3,15.2,0,0,3,15,15.6,3.6,1002.1,97.8,0
2015,4,29,24,15.5,14.6,16.2,0,17.25,15.15,0,0,3,15,15.55,3.2,1002,97.75,0
2015,4,30,1,18.5,15.1,23.3,0,17.2,15.1,0,0,3,15,15.5,2.8,1001.9,97.7,0
2015,4,30,2,18.5,15.1,23.3,0,17,15,0,0,3,15,15.4,3.3,1001.5,97.6,0
2015,4,30,3,18.5,15.1,23.3,0,17.3,15.2,0,0,3,15.1,15.9,4.6,1001,95.5,0
2015,4,30,4,18.5,15.1,23.3,0,17,15,0,0,3,15.1,15.7,2.5,1001.5,95.7,0
2015,4,30,5,18.5,15.1,23.3,0,17,15,0,0,3,14.8,15.5,3.5,1001.4,96.9,0
2015,4,30,6,18.5,15.1,23.3,0,16.7,14.7,0,0,3,14.2,15.2,1.9,1002.1,97,0
2015,4,30,7,18.5,15.1,23.3,0,16.7,14.7,0,0.14,3,15.7,15.6,2.5,1002.5,94.6,2
2015,4,30,8,18.5,15.1,23.3,0,16.7,14.7,0,0.37,3,17.3,16.1,2.8,1003.2,92,121
2015,4,30,9,18.5,15.1,23.3,0,16.8,14.8,0,0.49,3,18.6,17,2.2,1003.4,87.2,214
2015,4,30,10,18.5,15.1,23.3,0,17.6,15.5,0.3,1.66,3,24.3,19.1,2.9,1003.8,80,612
2015,4,30,11,18.5,15.1,23.3,0,18.3,16.1,0.5,2.42,3,30.6,20.3,3.1,1003.7,77.3,1030
2015,4,30,12,18.5,15.1,23.3,0,18.8,16.5,1,3.51,3,33.7,21.4,3,1003.1,73.7,1404
2015,4,30,13,18.5,15.1,23.3,0,18.9,16.6,0.7,3.03,3,34.1,21.5,2.3,1002.8,73.7,1476
2015,4,30,14,18.5,15.1,23.3,0,18.5,16.3,1,3.31,3,33.8,22.6,3,1002.6,68.3,1507
2015,4,30,15,18.5,15.1,23.3,0,20.1,17.6,0.9,2.78,3,32.8,22.3,3.1,1002.1,74.5,1373
2015,4,30,16,18.5,15.1,23.3,0,19,16.7,0.9,2.15,3,28.4,21.6,3.8,1001.9,73.5,1116
2015,4,30,17,18.5,15.1,23.3,0,18.5,16.3,1,1.61,3,27.3,21.6,3,1001.9,71.7,751
2015,4,30,18,18.5,15.1,23.3,0,18.5,16.3,1,0.88,3,23.8,20.7,2.2,1002,76.1,378
2015,4,30,19,18.5,15.1,23.3,0,18.9,16.6,0.4,0.22,3,18.7,19.1,2.3,1002.6,86.2,59
2015,4,30,20,18.5,15.1,23.3,0,18.5,16.3,0,0.01,3,17.1,18.2,1.7,1003.4,89.3,0
2015,4,30,21,18.5,15.1,23.3,0,18.8,16.5,0,0,3,16.1,17.5,0.6,1004,93.8,0
2015,4,30,22,18.5,15.1,23.3,0,18.6,16.4,0,0,3,17.2,17.8,0.6,1004.3,91.7,0
2015,4,30,23,18.5,15.1,23.3,0,18.8,16.5,0,0,3,16.8,17.9,0,1004.3,91.8,0
2015,4,30,24,18.5,15.1,23.3,0,18.2,16,0,0,3,16,17.75,0.45,1004.2,90.1,0
2015,5,1,1,20.1,15.1,26.1,0,17.6,15.5,0,0,3,15.2,17.6,0.9,1004.1,88.4,0
2015,5,1,2,20.1,15.1,26.1,0,18.3,16.1,0,0,3,15.1,16.6,0,1003.9,97.3,0
2015,5,1,3,20.1,15.1,26.1,0,17.8,15.7,0,0,3,13.9,16.2,0.1,1003.8,97.4,0
2015,5,1,4,20.1,15.1,26.1,0,17.7,15.6,0,0,3,13.3,16.1,0,1003.5,97.4,0
2015,5,1,5,20.1,15.1,26.1,0,17.9,15.8,0,0,3,14.1,16.8,0.7,1003.6,94.3,0
2015,5,1,6,20.1,15.1,26.1,0,17,15,0,0.01,3,14.3,15.9,1.1,1004,95.1,0
2015,5,1,7,20.1,15.1,26.1,0,18.5,16.3,0.6,0.32,3,18.1,16.7,0,1004.7,97.5,95
2015,5,1,8,20.1,15.1,26.1,0,18.8,16.5,1,1.02,3,21.3,18.4,1,1004.9,88.7,439
2015,5,1,9,20.1,15.1,26.1,0,19.1,16.8,1,1.8,3,31.2,21.3,1.2,1005,75.6,779
2015,5,1,10,20.1,15.1,26.1,0,19.1,16.8,1,2.51,3,29.3,22.1,2,1004.6,71.8,1105
2015,5,1,11,20.1,15.1,26.1,0,18.2,16,1,3,3,34.5,23,2.4,1004.6,65.3,1357
2015,5,1,12,20.1,15.1,26.1,0,18.9,16.6,1,3.35,3,37.8,24.4,1.8,1004,61.8,1487
2015,5,1,13,20.1,15.1,26.1,0,17.7,15.6,1,3.45,3,36.8,25,2.4,1003.2,56.3,1534
2015,5,1,14,20.1,15.1,26.1,0,16.7,14.7,1,3.33,3,36.5,25,2.2,1002.8,52.9,1478
2015,5,1,15,20.1,15.1,26.1,0,17.6,15.5,1,2.97,3,36.5,25.5,2,1002.3,53.7,1341
2015,5,1,16,20.1,15.1,26.1,0,20,17.5,1,2.33,3,33.9,25.1,1.6,1002.1,62.5,1084
2015,5,1,17,20.1,15.1,26.1,0,19,16.7,1,1.67,3,31.5,24.3,1.4,1002.1,62.9,742
2015,5,1,18,20.1,15.1,26.1,0,18.6,16.4,1,0.87,3,26.6,22.2,1,1002.4,70.4,364
2015,5,1,19,20.1,15.1,26.1,0,19.4,17,0.4,0.24,3,19.9,20.2,0.8,1003,82.3,70
2015,5,1,20,20.1,15.1,26.1,0,18.8,16.5,0,0.01,3,17.3,19,0.5,1003.8,86.2,0
2015,5,1,21,20.1,15.1,26.1,0,18.6,16.4,0,0,3,17,18.5,1.2,1004.4,88.2,0
2015,5,1,22,20.1,15.1,26.1,0,18.5,16.3,0,0,3,16.6,18.2,0.9,1004.8,88.8,0
2015,5,1,23,20.1,15.1,26.1,0,18.3,16.1,0,0,3,16.1,17.8,0.4,1004.7,90.3,0
2015,5,1,24,20.1,15.1,26.1,0,18.35,16.15,0,0,3,15.05,17.35,0.2,1004.7,92.9,0
2015,5,2,1,19.2,14.6,24.9,0,18.4,16.2,0,0,3,14,16.9,0,1004.7,95.5,0
2015,5,2,2,19.2,14.6,24.9,0,17.9,15.8,0,0,3,13.3,16.2,0.2,1004.3,97.5,0
2015,5,2,3,19.2,14.6,24.9,0,17.4,15.3,0,0,3,12.7,15.5,0.1,1004.1,98.9,0
2015,5,2,4,19.2,14.6,24.9,0,17.2,15.1,0,0,3,13.7,15.3,1.2,1003.7,99,0
2015,5,2,5,19.2,14.6,24.9,0,16.7,14.7,0,0,3,13.5,14.9,1.1,1003.8,99,0
2015,5,2,6,19.2,14.6,24.9,0,17,15,0,0.01,3,14.4,15.2,0.9,1004.3,99,0
2015,5,2,7,19.2,14.6,24.9,0,17.9,15.8,0,0.24,3,16.7,16,0,1004.6,99,40
2015,5,2,8,19.2,14.6,24.9,0,18.9,16.6,1,0.95,3,21.3,17,0.5,1004.9,97.7,266
2015,5,2,9,19.2,14.6,24.9,0,19.5,17.1,1,1.72,3,29.3,18.3,0.8,1005.1,92.5,727
2015,5,2,10,19.2,14.6,24.9,0,20.8,18.1,1,2.41,3,29.7,22,0.8,1004.9,78.8,1102
2015,5,2,11,19.2,14.6,24.9,0,20.4,17.8,1,2.89,3,36.3,23.2,1.4,1004.6,72.4,1346
2015,5,2,12,19.2,14.6,24.9,0,19.7,17.3,1,2.9,3,34.7,23.6,1.2,1004,67.9,1400
2015,5,2,13,19.2,14.6,24.9,0,18.1,15.9,0.8,2.91,3,34,23.9,2.8,1003.6,61.2,1465
2015,5,2,14,19.2,14.6,24.9,0,18.6,16.4,0.8,2.48,3,31.3,23.4,2.3,1002.9,64.5,1210
2015,5,2,15,19.2,14.6,24.9,0,18.8,16.5,0.1,1.73,3,29.5,23,3.5,1002.5,67.3,961
2015,5,2,16,19.2,14.6,24.9,0,18.6,16.4,0.6,1.88,3,27.4,22.9,2.3,1002,66.7,1044
2015,5,2,17,19.2,14.6,24.9,0,18.2,16,0.1,0.9,3,24.1,21.8,2.7,1001.7,69.5,468
2015,5,2,18,19.2,14.6,24.9,0,18.3,16.1,0,0.46,3,22.3,21,1.4,1001.4,73.5,230
2015,5,2,19,19.2,14.6,24.9,0,17.8,15.7,0,0.11,3,19.5,20.1,0.3,1001.4,75.9,11
2015,5,2,20,19.2,14.6,24.9,0,17.7,15.6,0,0,3,18.8,19.8,1.9,1001.3,77.3,0
2015,5,2,21,19.2,14.6,24.9,0,18.8,16.5,0,0,3,18.9,19.3,1.8,1001.4,84.1,0
2015,5,2,22,19.2,14.6,24.9,0,19,16.7,0,0,3,18.9,19.3,1.6,1001.5,85.1,0
2015,5,2,23,19.2,14.6,24.9,0,19,16.7,0,0,3,18.6,19.2,2.1,1001,85.9,0
2015,5,2,24,19.2,14.6,24.9,0,19.1,16.8,0,0,3,17.65,18.15,2.65,1000.3,92.45,0
